Time,AUSTIN,BOULDER
2019-10-01 06:35:00+00:00,,
2019-10-01 06:40:00+00:00,,
2019-10-01 06:45:00+00:00,,
2019-10-01 06:50:00+00:00,,
2019-10-01 06:55:00+00:00,,
2019-10-01 07:00:00+00:00,,
2019-10-01 07:05:00+00:00,,
2019-10-01 07:10:00+00:00,,
2019-10-01 07:15:00+00:00,,
2019-10-01 07:20:00+00:00,,
2019-10-01 07:25:00+00:00,,
2019-10-01 07:30:00+00:00,,
2019-10-01 07:35:00+00:00,,
2019-10-01 07:40:00+00:00,,
2019-10-01 07:45:00+00:00,,
2019-10-01 07:50:00+00:00,,
2019-10-01 07:55:00+00:00,,
2019-10-01 08:00:00+00:00,,
2019-10-01 08:05:00+00:00,,
2019-10-01 08:10:00+00:00,,
2019-10-01 08:15:00+00:00,,
2019-10-01 08:20:00+00:00,,
2019-10-01 08:25:00+00:00,,
2019-10-01 08:30:00+00:00,,
2019-10-01 08:35:00+00:00,,
2019-10-01 08:40:00+00:00,,
2019-10-01 08:45:00+00:00,,
2019-10-01 08:50:00+00:00,,
2019-10-01 09:10:00+00:00,,
2019-10-01 09:15:00+00:00,,
2019-10-01 09:20:00+00:00,,
2019-10-01 09:35:00+00:00,,
2019-10-01 09:40:00+00:00,,
2019-10-01 09:45:00+00:00,,
2019-10-01 09:50:00+00:00,,
2019-10-01 09:55:00+00:00,,
2019-10-01 10:00:00+00:00,,
2019-10-01 10:05:00+00:00,,
2019-10-01 10:10:00+00:00,,
2019-10-01 10:15:00+00:00,,
2019-10-01 10:20:00+00:00,,
2019-10-01 10:25:00+00:00,,
2019-10-01 10:30:00+00:00,,
2019-10-01 10:35:00+00:00,,
2019-10-01 10:40:00+00:00,,
2019-10-01 10:45:00+00:00,,
2019-10-01 10:50:00+00:00,,
2019-10-01 10:55:00+00:00,,
2019-10-01 11:00:00+00:00,,
2019-10-01 11:05:00+00:00,,
2019-10-01 11:10:00+00:00,,
2019-10-01 11:15:00+00:00,,
2019-10-01 11:20:00+00:00,,
2019-10-01 11:25:00+00:00,,
2019-10-01 11:30:00+00:00,,
2019-10-01 11:35:00+00:00,,
2019-10-01 11:40:00+00:00,,
2019-10-01 11:45:00+00:00,,
2019-10-01 11:50:00+00:00,,
2019-10-01 11:55:00+00:00,,
2019-10-01 12:00:00+00:00,,
2019-10-01 12:05:00+00:00,,
2019-10-01 12:10:00+00:00,,
2019-10-01 12:15:00+00:00,,
2019-10-01 12:20:00+00:00,,
2019-10-01 12:25:00+00:00,,
2019-10-01 12:30:00+00:00,,
2019-10-01 12:35:00+00:00,,
2019-10-01 12:40:00+00:00,,
2019-10-01 12:45:00+00:00,,
2019-10-01 12:50:00+00:00,,
2019-10-01 12:55:00+00:00,,
2019-10-01 13:00:00+00:00,,
2019-10-01 13:05:00+00:00,,
2019-10-01 13:10:00+00:00,,
2019-10-01 13:15:00+00:00,,
2019-10-01 13:20:00+00:00,,
2019-10-01 13:25:00+00:00,,
2019-10-01 13:30:00+00:00,,
2019-10-01 13:35:00+00:00,,
2019-10-01 13:40:00+00:00,,
2019-10-01 13:45:00+00:00,,
2019-10-01 13:50:00+00:00,,
2019-10-01 13:55:00+00:00,,
2019-10-01 14:00:00+00:00,,
2019-10-01 14:05:00+00:00,,
2019-10-01 14:10:00+00:00,,
2019-10-01 14:15:00+00:00,,
2019-10-01 14:20:00+00:00,,
2019-10-01 14:25:00+00:00,,
2019-10-01 14:30:00+00:00,,
2019-10-01 14:35:00+00:00,,
2019-10-01 14:40:00+00:00,,
2019-10-01 14:45:00+00:00,,
2019-10-01 14:50:00+00:00,,
2019-10-01 14:55:00+00:00,,
2019-10-01 15:00:00+00:00,,
2019-10-01 15:05:00+00:00,,
2019-10-01 15:10:00+00:00,,
2019-10-01 15:15:00+00:00,,
2019-10-01 15:20:00+00:00,,
2019-10-01 15:25:00+00:00,,
2019-10-01 15:30:00+00:00,,
2019-10-01 15:35:00+00:00,,
2019-10-01 15:40:00+00:00,,
2019-10-01 15:45:00+00:00,,
2019-10-01 15:50:00+00:00,,
2019-10-01 15:55:00+00:00,,
2019-10-01 16:00:00+00:00,,
2019-10-01 16:05:00+00:00,,
2019-10-01 16:10:00+00:00,,
2019-10-01 16:15:00+00:00,,
2019-10-01 16:20:00+00:00,,
2019-10-01 16:25:00+00:00,,
2019-10-01 16:30:00+00:00,,
2019-10-01 16:35:00+00:00,,
2019-10-01 16:40:00+00:00,,
2019-10-01 16:45:00+00:00,,
2019-10-01 16:50:00+00:00,,
2019-10-01 16:55:00+00:00,,
2019-10-01 17:00:00+00:00,,
2019-10-01 17:05:00+00:00,,
2019-10-01 17:10:00+00:00,,
2019-10-01 17:15:00+00:00,,
2019-10-01 17:20:00+00:00,,
2019-10-01 17:25:00+00:00,,
2019-10-01 17:30:00+00:00,,
2019-10-01 17:35:00+00:00,,
2019-10-01 17:40:00+00:00,,
2019-10-01 17:45:00+00:00,,
2019-10-01 17:50:00+00:00,,
2019-10-01 17:55:00+00:00,,
2019-10-01 18:00:00+00:00,,
2019-10-01 18:05:00+00:00,,
2019-10-01 18:10:00+00:00,,
2019-10-01 18:15:00+00:00,,
2019-10-01 18:20:00+00:00,,
2019-10-01 18:25:00+00:00,,
2019-10-01 18:30:00+00:00,,
2019-10-01 18:35:00+00:00,,
2019-10-01 18:40:00+00:00,,
2019-10-01 18:45:00+00:00,,
2019-10-01 18:50:00+00:00,,
2019-10-01 18:55:00+00:00,,
2019-10-01 19:00:00+00:00,,
2019-10-01 19:05:00+00:00,,
2019-10-01 19:10:00+00:00,,
2019-10-01 19:15:00+00:00,,
2019-10-01 19:20:00+00:00,,
2019-10-01 19:25:00+00:00,,
2019-10-01 19:30:00+00:00,,
2019-10-01 19:35:00+00:00,,
2019-10-01 19:40:00+00:00,,
2019-10-01 19:45:00+00:00,,
2019-10-01 19:50:00+00:00,,
2019-10-01 19:55:00+00:00,,
2019-10-01 20:00:00+00:00,,
2019-10-01 20:05:00+00:00,,
2019-10-01 20:10:00+00:00,,
2019-10-01 20:15:00+00:00,,
2019-10-01 20:20:00+00:00,,
2019-10-01 20:25:00+00:00,,
2019-10-01 20:30:00+00:00,,
2019-10-01 20:35:00+00:00,,
2019-10-01 20:40:00+00:00,,
2019-10-01 20:45:00+00:00,,
2019-10-01 20:50:00+00:00,,
2019-10-01 20:55:00+00:00,,
2019-10-01 21:00:00+00:00,,
2019-10-01 21:05:00+00:00,,
2019-10-01 21:10:00+00:00,,
2019-10-01 21:15:00+00:00,,
2019-10-01 21:20:00+00:00,,
2019-10-01 21:25:00+00:00,,
2019-10-01 21:30:00+00:00,,
2019-10-01 21:35:00+00:00,,
2019-10-01 21:40:00+00:00,,
2019-10-01 21:45:00+00:00,,
2019-10-01 21:50:00+00:00,,
2019-10-01 21:55:00+00:00,,
2019-10-01 22:00:00+00:00,,
2019-10-01 22:05:00+00:00,,
2019-10-01 22:10:00+00:00,,
2019-10-01 22:15:00+00:00,,
2019-10-01 22:20:00+00:00,,
2019-10-01 22:25:00+00:00,,
2019-10-01 22:30:00+00:00,,
2019-10-01 22:35:00+00:00,,
2019-10-01 22:40:00+00:00,,
2019-10-01 22:45:00+00:00,,
2019-10-01 22:50:00+00:00,,
2019-10-01 22:55:00+00:00,,
2019-10-01 23:00:00+00:00,,
2019-10-01 23:05:00+00:00,,
2019-10-01 23:10:00+00:00,,
2019-10-01 23:15:00+00:00,,
2019-10-01 23:20:00+00:00,,
2019-10-01 23:25:00+00:00,,
2019-10-01 23:30:00+00:00,,
2019-10-01 23:35:00+00:00,,
2019-10-01 23:40:00+00:00,,
2019-10-01 23:45:00+00:00,,
2019-10-01 23:50:00+00:00,,
2019-10-01 23:55:00+00:00,,
2019-10-02 00:00:00+00:00,,
2019-10-01 00:00:05+00:00,233.8,223.4
2019-10-01 00:05:05+00:00,231.7,227.3
2019-10-01 00:10:05+00:00,232.6,234.1
2019-10-01 00:15:05+00:00,230.3,231.2
2019-10-01 00:20:05+00:00,226.7,229.6
2019-10-01 00:25:05+00:00,227.3,218.4
2019-10-01 00:30:05+00:00,228.7,222.9
2019-10-01 00:35:05+00:00,245.8,233.9
2019-10-01 00:40:05+00:00,229.3,228.1
2019-10-01 00:45:05+00:00,245.9,228.7
2019-10-01 00:50:05+00:00,254.2,235.9
2019-10-01 00:55:05+00:00,258.1,233.4
2019-10-01 01:00:05+00:00,265.9,236.6
2019-10-01 01:05:05+00:00,268.5,234.4
2019-10-01 01:10:05+00:00,281.4,231.8
2019-10-01 01:15:05+00:00,236.3,242.2
2019-10-01 01:20:05+00:00,238.5,240.5
2019-10-01 01:25:05+00:00,228.3,235.9
2019-10-01 01:30:05+00:00,229.3,240.2
2019-10-01 01:35:05+00:00,236.9,248.4
2019-10-01 01:40:05+00:00,232.5,243.4
2019-10-01 01:45:05+00:00,265.6,238.1
2019-10-01 01:50:05+00:00,268.4,261.9
2019-10-01 01:55:05+00:00,270.8,259.0
2019-10-01 02:00:05+00:00,244.2,263.7
2019-10-01 02:05:05+00:00,239.9,261.9
2019-10-01 02:10:05+00:00,247.7,272.9
2019-10-01 02:15:05+00:00,239.8,282.8
2019-10-01 02:20:05+00:00,228.4,288.4
2019-10-01 02:25:05+00:00,238.6,281.2
2019-10-01 02:30:05+00:00,254.7,
2019-10-01 02:35:05+00:00,271.4,296.1
2019-10-01 02:40:05+00:00,285.2,317.2
2019-10-01 02:45:05+00:00,250.1,293.3
2019-10-01 02:50:05+00:00,261.1,291.8
2019-10-01 02:55:05+00:00,288.3,299.5
2019-10-01 03:05:05+00:00,316.2,296.3
2019-10-01 03:10:05+00:00,366.7,297.9
2019-10-01 03:15:05+00:00,362.0,
2019-10-01 03:20:05+00:00,345.3,313.6
2019-10-01 03:25:05+00:00,326.5,299.3
2019-10-01 03:30:05+00:00,333.8,285.6
2019-10-01 03:35:05+00:00,314.3,299.0
2019-10-01 03:40:05+00:00,285.1,294.1
2019-10-01 03:45:05+00:00,306.1,282.9
2019-10-01 03:50:05+00:00,325.1,280.3
2019-10-01 03:55:05+00:00,304.7,280.2
2019-10-01 04:00:05+00:00,319.4,279.8
2019-10-01 04:05:05+00:00,318.4,294.7
2019-10-01 04:10:05+00:00,313.4,280.9
2019-10-01 04:15:05+00:00,315.3,276.1
2019-10-01 04:20:05+00:00,293.8,
2019-10-01 04:25:05+00:00,286.0,215.4
2019-10-01 04:30:05+00:00,291.3,292.8
2019-10-01 04:35:05+00:00,285.5,294.2
2019-10-01 04:40:05+00:00,286.3,294.8
2019-10-01 04:45:05+00:00,297.7,299.5
2019-10-01 04:50:05+00:00,294.2,296.6
2019-10-01 04:55:05+00:00,303.5,287.9
2019-10-01 05:00:05+00:00,297.7,297.6
2019-10-01 05:05:05+00:00,350.9,288.3
2019-10-01 05:10:05+00:00,337.1,281.8
2019-10-01 05:15:05+00:00,312.3,272.8
2019-10-01 05:20:05+00:00,302.8,273.8
2019-10-01 05:25:05+00:00,292.4,280.9
2019-10-01 05:30:05+00:00,289.7,306.8
2019-10-01 05:35:05+00:00,332.4,305.0
2019-10-01 05:40:05+00:00,299.2,315.1
2019-10-01 05:45:05+00:00,301.5,303.3
2019-10-01 05:50:05+00:00,302.3,305.9
2019-10-01 05:55:05+00:00,305.8,300.6
2019-10-01 06:00:05+00:00,286.8,300.9
2019-10-01 06:05:05+00:00,316.2,304.1
2019-10-01 06:10:05+00:00,310.1,303.8
2019-10-01 06:15:05+00:00,315.0,293.3
2019-10-01 06:20:05+00:00,317.9,294.4
2019-10-01 06:25:05+00:00,322.4,298.7
2019-10-01 06:30:05+00:00,307.5,303.0
2019-10-01 06:35:05+00:00,308.2,292.8
2019-10-01 06:40:05+00:00,322.9,288.6
2019-10-01 06:45:05+00:00,321.1,302.0
2019-10-01 06:50:05+00:00,318.4,302.0
2019-10-01 06:55:05+00:00,332.5,299.9
2019-10-01 07:00:05+00:00,319.4,297.6
2019-10-01 07:05:05+00:00,317.7,289.9
2019-10-01 07:15:05+00:00,309.2,293.0
2019-10-01 07:20:05+00:00,307.6,325.5
2019-10-01 07:25:05+00:00,318.9,287.6
2019-10-01 07:30:05+00:00,320.4,301.0
2019-10-01 07:35:05+00:00,304.4,297.4
2019-10-01 07:40:05+00:00,305.7,306.3
2019-10-01 07:45:05+00:00,306.1,309.0
2019-10-01 07:50:05+00:00,296.9,300.1
2019-10-01 07:55:05+00:00,309.8,306.5
2019-10-01 08:00:05+00:00,296.6,301.0
2019-10-01 08:05:05+00:00,291.9,307.5
2019-10-01 08:10:05+00:00,294.5,302.3
2019-10-01 08:15:05+00:00,292.6,287.8
2019-10-01 08:20:05+00:00,326.5,291.8
2019-10-01 08:25:05+00:00,314.1,287.5
2019-10-01 08:30:05+00:00,344.4,300.4
2019-10-01 08:35:05+00:00,289.5,304.9
2019-10-01 08:40:05+00:00,277.5,311.4
2019-10-01 08:45:05+00:00,276.7,310.9
2019-10-01 08:50:05+00:00,258.8,302.9
2019-10-01 08:55:05+00:00,255.1,294.2
2019-10-01 09:00:05+00:00,267.4,291.1
2019-10-01 09:05:05+00:00,255.0,294.5
2019-10-01 09:10:05+00:00,311.0,301.4
2019-10-01 09:15:05+00:00,297.6,305.3
2019-10-01 09:20:05+00:00,288.4,312.2
2019-10-01 09:25:05+00:00,256.8,305.3
2019-10-01 09:30:05+00:00,271.4,313.8
2019-10-01 09:35:05+00:00,274.4,327.2
2019-10-01 09:40:05+00:00,271.7,303.2
2019-10-01 09:45:05+00:00,300.8,294.3
2019-10-01 09:50:05+00:00,286.7,295.0
2019-10-01 09:55:05+00:00,341.6,290.0
2019-10-01 10:00:05+00:00,312.4,293.6
2019-10-01 10:05:05+00:00,322.8,298.5
2019-10-01 10:10:05+00:00,309.4,301.0
2019-10-01 10:15:05+00:00,300.0,318.8
2019-10-01 10:20:05+00:00,307.9,292.8
2019-10-01 10:25:05+00:00,317.8,302.0
2019-10-01 10:30:05+00:00,309.0,298.6
2019-10-01 10:35:05+00:00,344.2,299.9
2019-10-01 10:40:05+00:00,294.8,288.2
2019-10-01 10:45:05+00:00,279.9,282.2
2019-10-01 10:50:05+00:00,335.5,278.3
2019-10-01 10:55:05+00:00,336.7,281.6
2019-10-01 11:00:05+00:00,291.5,266.2
2019-10-01 11:05:05+00:00,304.1,322.4
2019-10-01 11:10:05+00:00,301.6,296.7
2019-10-01 11:15:05+00:00,292.9,294.0
2019-10-01 11:20:05+00:00,292.9,297.9
2019-10-01 11:25:05+00:00,308.2,307.4
2019-10-01 11:30:05+00:00,293.6,305.7
2019-10-01 11:35:05+00:00,282.5,310.7
2019-10-01 11:40:05+00:00,274.6,299.1
2019-10-01 11:45:05+00:00,258.5,296.5
2019-10-01 11:50:05+00:00,275.2,300.6
2019-10-01 11:55:05+00:00,309.4,301.7
2019-10-01 12:00:05+00:00,276.1,285.7
2019-10-01 12:05:05+00:00,298.2,290.0
2019-10-01 12:10:05+00:00,283.2,297.1
2019-10-01 12:15:05+00:00,298.5,295.8
2019-10-01 12:20:05+00:00,281.8,272.5
2019-10-01 12:25:05+00:00,281.6,278.2
2019-10-01 12:30:05+00:00,275.6,268.7
2019-10-01 12:35:05+00:00,246.8,262.0
2019-10-01 12:40:05+00:00,251.1,257.5
2019-10-01 12:45:05+00:00,254.0,268.0
2019-10-01 12:50:05+00:00,244.2,291.5
2019-10-01 12:55:05+00:00,254.3,282.1
2019-10-01 13:00:05+00:00,300.4,258.5
2019-10-01 13:05:05+00:00,258.0,249.1
2019-10-01 13:10:05+00:00,265.0,252.2
2019-10-01 13:15:05+00:00,230.8,245.0
2019-10-01 13:20:05+00:00,240.8,221.2
2019-10-01 13:25:05+00:00,252.5,240.2
2019-10-01 13:30:05+00:00,251.7,236.6
2019-10-01 13:35:05+00:00,256.6,220.6
2019-10-01 13:40:05+00:00,246.0,231.1
2019-10-01 13:45:05+00:00,271.1,234.5
2019-10-01 13:50:05+00:00,257.2,248.0
2019-10-01 13:55:05+00:00,258.4,268.9
2019-10-01 14:00:05+00:00,251.0,241.3
2019-10-01 14:05:05+00:00,249.3,247.0
2019-10-01 14:10:05+00:00,246.5,253.0
2019-10-01 14:15:05+00:00,257.3,256.7
2019-10-01 14:20:05+00:00,253.6,221.3
2019-10-01 14:25:05+00:00,243.8,243.7
2019-10-01 14:30:05+00:00,245.2,257.1
2019-10-01 14:35:05+00:00,254.6,228.7
2019-10-01 14:40:05+00:00,275.2,230.5
2019-10-01 14:45:05+00:00,288.5,227.4
2019-10-01 14:50:05+00:00,259.7,222.0
2019-10-01 14:55:05+00:00,252.4,219.3
2019-10-01 15:00:05+00:00,293.1,226.2
2019-10-01 15:05:05+00:00,279.3,238.8
2019-10-01 15:10:05+00:00,235.9,247.6
2019-10-01 15:15:05+00:00,254.7,230.6
2019-10-01 15:20:05+00:00,243.0,227.8
2019-10-01 15:25:05+00:00,230.3,232.5
2019-10-01 15:30:05+00:00,255.3,223.8
2019-10-01 15:35:05+00:00,227.7,230.2
2019-10-01 15:40:05+00:00,244.0,250.0
2019-10-01 15:45:05+00:00,237.7,246.0
2019-10-01 15:50:05+00:00,263.0,204.9
2019-10-01 15:55:05+00:00,229.1,233.6
2019-10-01 16:00:05+00:00,233.3,222.6
2019-10-01 16:05:05+00:00,214.7,223.8
2019-10-01 16:10:05+00:00,212.0,227.6
2019-10-01 16:15:05+00:00,252.9,227.9
2019-10-01 16:20:05+00:00,247.7,225.1
2019-10-01 16:25:05+00:00,237.3,228.4
2019-10-01 16:30:05+00:00,223.3,248.8
2019-10-01 16:35:05+00:00,253.2,231.3
2019-10-01 16:40:05+00:00,255.5,226.2
2019-10-01 16:45:05+00:00,273.4,244.8
2019-10-01 16:50:05+00:00,266.3,238.3
2019-10-01 16:55:05+00:00,265.0,226.3
2019-10-01 17:00:05+00:00,258.8,237.3
2019-10-01 17:05:05+00:00,226.2,217.0
2019-10-01 17:10:05+00:00,229.0,211.5
2019-10-01 17:15:05+00:00,246.7,213.6
2019-10-01 17:20:05+00:00,243.6,202.0
2019-10-01 17:25:05+00:00,252.9,222.2
2019-10-01 17:30:05+00:00,243.4,206.8
2019-10-01 17:35:05+00:00,252.0,207.1
2019-10-01 17:40:05+00:00,241.0,213.1
2019-10-01 17:45:05+00:00,216.2,212.5
2019-10-01 17:50:05+00:00,223.2,205.0
2019-10-01 17:55:05+00:00,207.6,212.9
2019-10-01 18:00:05+00:00,215.2,
2019-10-01 18:05:05+00:00,214.3,214.5
2019-10-01 18:10:05+00:00,247.6,235.7
2019-10-01 18:15:05+00:00,237.5,221.7
2019-10-01 18:20:05+00:00,237.4,207.0
2019-10-01 18:25:05+00:00,237.0,213.2
2019-10-01 18:30:05+00:00,226.3,201.0
2019-10-01 18:35:05+00:00,246.3,206.9
2019-10-01 18:40:05+00:00,207.0,210.7
2019-10-01 18:45:05+00:00,208.5,213.2
2019-10-01 18:50:05+00:00,205.3,
2019-10-01 18:55:05+00:00,208.3,214.7
2019-10-01 19:00:05+00:00,220.3,220.1
2019-10-01 19:05:05+00:00,218.2,218.6
2019-10-01 19:10:05+00:00,229.2,225.4
2019-10-01 19:15:05+00:00,215.0,192.5
2019-10-01 19:20:05+00:00,224.4,206.0
2019-10-01 19:25:05+00:00,216.0,202.5
2019-10-01 19:30:05+00:00,224.9,201.1
2019-10-01 19:35:05+00:00,222.0,205.8
2019-10-01 19:40:05+00:00,242.9,210.6
2019-10-01 19:45:05+00:00,222.3,203.0
2019-10-01 19:50:05+00:00,249.2,213.4
2019-10-01 19:55:05+00:00,211.2,253.1
2019-10-01 20:00:05+00:00,211.3,213.2
2019-10-01 20:05:05+00:00,218.1,214.6
2019-10-01 20:10:05+00:00,214.4,217.7
2019-10-01 20:15:05+00:00,210.3,211.4
2019-10-01 20:20:05+00:00,225.3,215.8
2019-10-01 20:25:05+00:00,220.5,201.0
2019-10-01 20:30:05+00:00,239.6,209.0
2019-10-01 20:35:05+00:00,272.9,190.9
2019-10-01 20:40:05+00:00,219.4,236.3
2019-10-01 20:45:05+00:00,228.2,216.8
2019-10-01 20:50:05+00:00,226.5,208.3
2019-10-01 20:55:05+00:00,216.4,210.2
2019-10-01 21:00:05+00:00,222.6,209.7
2019-10-01 21:05:05+00:00,218.9,210.7
2019-10-01 21:10:05+00:00,220.0,202.4
2019-10-01 21:15:05+00:00,207.9,200.1
2019-10-01 21:20:05+00:00,225.4,240.0
2019-10-01 21:25:05+00:00,235.0,211.7
2019-10-01 21:30:05+00:00,209.3,237.3
2019-10-01 21:35:05+00:00,228.0,244.8
2019-10-01 21:40:05+00:00,221.9,236.4
2019-10-01 21:45:05+00:00,206.7,242.0
2019-10-01 21:50:05+00:00,224.5,231.8
2019-10-01 21:55:05+00:00,225.3,228.7
2019-10-01 22:00:05+00:00,211.8,231.0
2019-10-01 22:05:05+00:00,225.4,227.3
2019-10-01 22:10:05+00:00,226.2,234.0
2019-10-01 22:15:05+00:00,222.0,
2019-10-01 22:20:05+00:00,217.5,226.3
2019-10-01 22:25:05+00:00,222.7,227.9
2019-10-01 22:30:05+00:00,250.8,220.5
2019-10-01 22:35:05+00:00,233.7,231.3
2019-10-01 22:40:05+00:00,228.8,222.4
2019-10-01 22:45:05+00:00,230.4,222.3
2019-10-01 22:50:05+00:00,218.6,223.6
2019-10-01 22:55:05+00:00,226.4,247.4
2019-10-01 23:00:05+00:00,218.6,221.7
2019-10-01 23:05:05+00:00,224.0,214.1
2019-10-01 23:10:05+00:00,216.3,223.9
2019-10-01 23:15:05+00:00,217.8,229.4
2019-10-01 23:20:05+00:00,224.6,226.5
2019-10-01 23:25:05+00:00,227.0,221.4
2019-10-01 23:30:05+00:00,224.4,227.2
2019-10-01 23:35:05+00:00,218.5,244.6
2019-10-01 23:40:05+00:00,218.2,242.2
2019-10-01 23:45:05+00:00,213.7,234.6
2019-10-01 23:50:05+00:00,217.5,242.5
2019-10-01 23:55:05+00:00,225.8,235.2
2019-10-01 03:00:05+00:00,,297.5
2019-10-01 07:10:05+00:00,,294.6
